date,ticker,open,high,low,close,volume,ret_1d,sma_5,mom_5,sma_10,mom_10,sma_20,mom_20,vol_20,rsi,y,future_return_5d,y_h5,sent_score
2025-09-11,AAPL,226.8800048828125,230.4499969482422,226.6499938964844,230.02999877929688,50208600.0,0.0142863688393706,233.7480010986328,-0.0406622739579471,234.14100036621093,-0.0019957772697474,231.6429992675781,-0.0141430721547211,0.2282890513418465,56.75178494538638,1,0.0341260102820213,1,
2025-09-12,AAPL,229.22000122070312,234.509994506836,229.0200042724609,234.07000732421875,55824200.0,0.0175629638149852,232.6240020751953,-0.0234469317032167,234.29200134277343,0.0064929901164303,231.7074996948242,0.0055417499428074,0.2370540265622739,58.05465038592882,1,0.0488315132999896,1,0.0466666666666666
2025-09-15,AAPL,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500.0,0.0112359103760806,232.38800048828125,-0.0049605175313142,234.7480010986328,0.0196433082216898,231.9629997253418,0.0220648589799017,0.2391223853438207,61.57766261257288,1,0.0818757493615902,1,
2025-09-16,AAPL,237.17999267578125,241.22000122070312,236.32000732421875,238.1499938964844,63421100.0,0.0061258849469241,233.147998046875,0.0162150104288467,235.5910003662109,0.0366968162588601,232.3259994506836,0.0314435208368815,0.2391850616717919,60.91357572576991,1,0.0683602737624808,1,-0.0666666666666666
2025-09-17,AAPL,238.97000122070312,240.1000061035156,237.72999572753903,238.9900054931641,46508000.0,0.0035272375318422,235.58800048828124,0.0537943144239128,235.64300079345705,0.0021805856912782,232.7474998474121,0.0365631853913772,0.238983856854254,60.582668357675885,0,0.0557345150812618,1,0.0
2025-09-18,AAPL,239.97000122070312,241.1999969482422,236.6499938964844,237.8800048828125,44249600.0,-0.0046445482440199,237.1580017089844,0.0341260102820213,235.4530014038086,-0.0079239048551051,233.3410003662109,0.0525198471947112,0.2265405118796328,56.78572151470992,1,0.0798301237791301,1,0.0
2025-09-19,AAPL,241.22999572753903,246.3000030517578,240.2100067138672,245.5,163741300.0,0.0320329366099574,239.44400024414065,0.0488315132999896,236.034001159668,0.0242396324394633,234.37100067138672,0.0915962946312807,0.2471822025287095,64.39654954121397,1,0.040570292113512,1,0.0
2025-09-22,AAPL,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400.0,0.0430956683188008,243.3199981689453,0.0818757493615902,237.85399932861327,0.0765090857401782,235.7870002746582,0.1243413801741186,0.2816799012652584,74.15687915237979,0,-0.0064432754725202,0,0.1216666666666666
2025-09-23,AAPL,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200.0,-0.0064432754725202,246.57599792480468,0.0683602737624808,239.86199798583985,0.0856837467433051,237.1504997253418,0.1200474932824655,0.2835512648831615,66.81415331707957,0,0.0007861188255666,1,0.304
2025-09-24,AAPL,255.22000122070312,255.7400054931641,251.0399932861328,252.3099975585937,42303700.0,-0.0083323317934809,249.23999633789063,0.055734515081262,242.41399841308595,0.1125270295337204,238.3004997253418,0.1003009037760029,0.2875388162052123,62.97907772024789,1,0.0124450058262923,1,0.217
2025-09-25,AAPL,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100.0,0.0180729959284899,253.0379943847656,0.0798301237791301,245.097998046875,0.1166804176860529,239.61949920654297,0.1144517722908631,0.2912954481283963,66.28744392956393,0,0.0010122231890352,1,-0.171
2025-09-26,AAPL,254.1000061035156,257.6000061035156,253.77999877929688,255.4600067138672,46076300.0,-0.0054891128980519,255.02999572753907,0.040570292113512,247.23699798583985,0.0913829141724269,240.76449966430664,0.0984692526473896,0.2935817210711087,66.79404679614541,0,0.0100210687877733,1,
2025-09-29,AAPL,254.5599975585937,255.0,253.009994506836,254.42999267578125,40127700.0,-0.0040319972246756,254.6999969482422,-0.0064432754725202,249.0099975585937,0.0749049258814142,241.87899932861328,0.0960196146495155,0.2943581838460992,70.14445028859308,1,0.008882638960356,1,-0.0265
2025-09-30,AAPL,254.8600006103516,255.9199981689453,253.1100006103516,254.6300048828125,37704300.0,0.0007861188255666,254.73999938964843,0.0007861188255666,250.65799865722656,0.0692001318861732,243.1244995117188,0.1084363726699493,0.2893366387869483,82.76837852717607,1,0.0072654678083481,1,0.0646666666666666
2025-10-01,AAPL,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,48713900.0,0.0032203277292754,255.3679992675781,0.0124450058262921,252.3039978027344,0.068873137272466,243.9734992980957,0.0712039067413941,0.2621495007555827,81.72742061976184,1,0.0102172661637585,1,0.176
2025-10-02,AAPL,256.5799865722656,258.17999267578125,254.1499938964844,257.1300048828125,42630200.0,0.0065766606171098,255.4200012207031,0.0010122231890352,254.2289978027344,0.0809231528706382,244.84099960327148,0.072358020651611,0.2622828876264352,80.58356599284814,1,-0.0120173124022922,0,
2025-10-03,AAPL,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,49155600.0,0.003461222393182,255.93199768066407,0.0100210687877733,255.4809967041016,0.0509979185892948,245.75749893188475,0.0764737218305402,0.2618594596156062,79.64405753361909,0,-0.0494147170145619,0,0.0
2025-10-06,AAPL,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,44664100.0,-0.0051545873532889,256.3839996337891,0.008882638960356,255.54199829101563,0.0023821301980913,246.6979988098145,0.0790734705418396,0.2606142785051742,75.86499194482059,0,-0.0351786150353018,0,0.0
2025-10-07,AAPL,256.8099975585937,257.3999938964844,255.42999267578125,256.4800109863281,31955800.0,-0.0008180741481198,256.7540008544922,0.0072654678083481,255.74700012207032,0.0080572981549356,247.80449905395508,0.0944314243927837,0.25181823162736,74.83674023916211,1,-0.0339597876667726,0,0.1535
2025-10-08,AAPL,256.5199890136719,258.5199890136719,256.1099853515625,258.0599975585937,36496900.0,0.0061602717739659,257.2760009765625,0.0102172661637585,256.32200012207034,0.0227894259269874,249.3679992675781,0.1378808818650505,0.2107246895026703,78.2791918984262,0,-0.0337905963853352,0,
2025-10-09,AAPL,257.8099975585937,258.0,253.13999938964844,254.0399932861328,38322000.0,-0.0155777893144718,256.6579986572266,-0.0120173124022922,256.0389999389648,-0.0110172534155403,250.56849899292,0.1043776665402342,0.2225374632940349,63.31048791587386,0,-0.0259407829950149,0,0.15
2025-10-10,AAPL,254.94000244140625,256.3800048828125,244.0,245.2700042724609,61999100.0,-0.0345220801663067,254.1080017089844,-0.0494147170145619,255.0199996948242,-0.0398888365051198,251.12849884033204,0.0478489195445217,0.2577633744419763,32.144032753765615,1,0.0286214738508083,1,0.205
2025-10-13,AAPL,249.3800048828125,249.69000244140625,245.5599975585937,247.6600036621093,38142900.0,0.0097443606964409,252.302001953125,-0.0351786150353017,254.34300079345704,-0.0266084550114296,251.6764991760254,0.0463033665195344,0.2571437887740144,39.08416606469424,1,0.0588709777787035,1,0.0
2025-10-14,AAPL,246.6000061035156,248.8500061035156,244.6999969482422,247.7700042724609,35478000.0,0.0004441597703503,250.56000061035152,-0.0339597876667726,253.65700073242184,-0.0269410536024956,252.15749969482425,0.0403947538212325,0.2568395420083938,42.17241301290594,1,0.0605399543227846,1,0.1665
2025-10-15,AAPL,249.4900054931641,251.82000732421875,247.47000122070312,249.33999633789065,33893600.0,0.0063364896410273,248.8160003662109,-0.0337905963853352,253.0460006713867,-0.0239185777386777,252.6749992370605,0.0433072120458302,0.2572390749913629,35.52477196833925,0,0.0365365204256891,1,0.0613333333333333
2025-10-16,AAPL,248.25,249.0399932861328,245.1300048828125,247.4499969482422,39777000.0,-0.0075800088931069,247.4980010986328,-0.0259407829950149,252.0779998779297,-0.037646356904096,253.153498840332,0.0402303340717693,0.2584899436478419,34.88104577872245,1,0.0490199627141665,1,
2025-10-17,AAPL,248.0200042724609,253.3800048828125,247.2700042724609,252.2899932861328,49147000.0,0.0195594924129378,248.9019989013672,0.0286214738508083,251.50500030517577,-0.0222075651946308,253.49299850463868,0.0276578137928016,0.2426377963514888,46.468641114083766,1,0.0417377395786895,1,0.128
2025-10-20,AAPL,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000.0,0.03943873008454,251.8179962158203,0.0588709777787035,252.05999908447265,0.0216213632793729,253.8009986877441,0.0240549983798559,0.2345297992934845,59.500623306460064,1,0.0250534150735239,1,
2025-10-21,AAPL,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,46695900.0,0.0020210448407322,254.8179931640625,0.0605399543227846,252.68899688720705,0.0245242426618541,254.21799850463867,0.0327791399519403,0.2327445816490383,59.20523681286716,0,0.0237089897887996,1,0.0396
2025-10-22,AAPL,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,45015300.0,-0.0164401453257885,256.63999633789064,0.0365365204256891,252.7279983520508,0.0015113332253249,254.5249992370605,0.024335201568902,0.239080272605929,51.55661599583719,1,0.0435287269051787,1,-0.13
2025-10-23,AAPL,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,32754900.0,0.0043721196048125,259.0659942626953,0.0490199627141665,253.2819976806641,0.0218075635039596,254.66049880981444,0.0105500506349205,0.2311546695993751,51.829270038287504,1,0.0455351257248337,1,0.111
2025-10-24,AAPL,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,38253700.0,0.0124817817996578,261.1719970703125,0.0417377395786895,255.03699798583983,0.0715538090514411,255.028498840332,0.0288107743557497,0.2336384183511535,56.879927004281306,1,0.0287268380738419,1,
2025-10-27,AAPL,264.8800048828125,269.1199951171875,264.6499938964844,268.8099975585937,44888200.0,0.0227912261907274,262.4859985351562,0.0250534150735239,257.1519973754883,0.0853993118943015,255.74749908447265,0.0565185131343253,0.2443343668536998,62.24916035605593,1,0.0008927876066913,1,0.323
2025-10-28,AAPL,268.989990234375,269.8900146484375,268.1499938964844,269.0,41534800.0,0.0007068280314421,263.73200073242185,0.0237089897887996,259.2749969482422,0.0856842852704375,256.465998840332,0.0564348067455795,0.2443434768451991,61.176967244991474,1,0.0038662027692262,1,-0.0515
2025-08-11,AMD,170.0399932861328,178.82000732421875,169.3800048828125,172.27999877929688,70651000.0,-0.0027783962884999,170.9739959716797,-0.0254553684301021,173.66099700927734,-0.0079465901975769,167.11599884033205,0.1780634047319564,0.4866558013640039,64.28571428569964,1,0.0224053902815295,1,
2025-08-12,AMD,173.32000732421875,175.16000366210938,168.5,174.9499969482422,52243500.0,0.0154980159499871,171.10199584960938,0.0036716160783221,173.41199645996093,-0.014032943298602,168.08299865722657,0.1242850476321126,0.4417920950233663,63.53820920103549,1,-0.048013684155533,0,
2025-08-13,AMD,179.91000366210938,186.6499938964844,179.3800048828125,184.4199981689453,108305100.0,0.0541297592791885,175.36199645996095,0.1305787376737941,173.9029968261719,0.0273522578817881,169.29999847412108,0.1520489508963061,0.4673989472909302,66.84290338349572,0,-0.1042186390387872,0,
2025-08-14,AMD,179.8300018310547,185.44000244140625,179.55999755859375,180.9499969482422,66308800.0,-0.0188157534711842,177.0719970703125,0.0495939869747998,174.36699676513672,0.0263172789626204,170.32699813842774,0.1280468350926458,0.476417137448195,61.08389274834697,0,-0.0952748854663214,0,
2025-08-15,AMD,180.05999755859375,180.13999938964844,176.25,177.50999450683594,51543100.0,-0.0190107902703651,178.0219970703125,0.0274947913349929,174.9479965209961,0.0338380760737295,171.35299758911134,0.1307088877996465,0.474697717793378,53.12651562519316,0,-0.0549264847147776,0,
2025-08-18,AMD,176.75999450683594,178.8000030517578,174.36000061035156,176.13999938964844,35937500.0,-0.0077178477808738,178.79399719238282,0.0224053902815295,174.88399658203124,-0.0036203156130092,172.30999755859375,0.1219108241378881,0.4769141903902881,48.90128185716603,0,-0.0725559147472549,0,
2025-08-19,AMD,173.10000610351562,173.1699981689453,166.10000610351562,166.5500030517578,64455000.0,-0.0544453069780935,177.11399841308594,-0.048013684155533,174.10799713134764,-0.0445183558919357,172.9014976501465,0.0764607144371694,0.5191062395761739,40.28194895123572,0,0.0004202465574734,1,
2025-08-20,AMD,164.10000610351562,166.64999389648438,158.25,165.1999969482422,60233200.0,-0.0081057104700027,173.2699981689453,-0.1042186390387872,174.3159973144531,0.0127513603072413,173.22899780273437,0.0412858701780445,0.5145623050476652,41.43143583481955,0,0.0116828569626123,1,
2025-08-21,AMD,165.86000061035156,165.8800048828125,162.25999450683594,163.7100067138672,37880500.0,-0.0090193115127104,169.8220001220703,-0.0952748854663214,173.4469985961914,-0.050405959920364,173.30849838256836,0.0098076217898375,0.5108275921405767,43.5261778149787,1,0.0297476935890625,1,
2025-08-22,AMD,162.1699981689453,168.52999877929688,161.8000030517578,167.75999450683594,43998600.0,0.0247387919300945,167.87200012207032,-0.0549264847147776,172.9469985961914,-0.0289418856157821,173.372998046875,0.0077491036022914,0.5094748567150028,42.56756128097455,0,-0.0305793382928037,0,
2025-08-25,AMD,165.5500030517578,165.58999633789062,161.72000122070312,163.36000061035156,36134700.0,-0.0262279091592667,165.31600036621094,-0.0725559147472549,172.05499877929688,-0.0517761680528711,172.8579978942871,-0.059311314260931,0.4923046873279479,41.25538877272391,1,-0.0063662664192406,0,
2025-08-26,AMD,168.64999389648438,169.77000427246094,164.91000366210938,166.6199951171875,52138600.0,0.0199558918624866,165.3299987792969,0.0004202465574734,171.2219985961914,-0.0476136151835376,172.31699752807617,-0.0609783993200276,0.4911568564227123,53.20044113221833,1,-0.0269474874922249,0,
2025-08-27,AMD,166.0399932861328,167.67999267578125,164.64999389648438,167.1300048828125,37031000.0,0.0030609157398324,165.71600036621095,0.0116828569626123,169.4929992675781,-0.0937533535289032,171.697998046875,-0.0689654615501199,0.4887660257010613,44.26051830057318,1,-0.0319512441851717,0,
2025-08-28,AMD,168.5,170.99000549316406,166.64999389648438,168.5800018310547,36285200.0,0.0086758625374234,166.68999938964845,0.0297476935890625,168.25599975585936,-0.0683613999768441,171.31149826049804,-0.0438432070476895,0.4872375225242085,45.55319639371539,0,-0.1034523801873251,0,
2025-08-29,AMD,166.80999755859375,168.57000732421875,161.89999389648438,162.6300048828125,37516800.0,-0.0352947970317681,165.66400146484375,-0.0305793382928037,166.76800079345702,-0.0838262074502538,170.85799865722657,-0.0528246489611982,0.4943328615648212,40.80426978786071,0,-0.0689909665119177,0,
2025-09-02,AMD,158.4199981689453,162.38999938964844,156.6199951171875,162.32000732421875,38656100.0,-0.001906152304534,165.45600280761718,-0.0063662664192406,165.38600158691406,-0.0784602708829228,170.13499908447267,-0.0817965355522537,0.4798619451689391,37.39772783674508,0,-0.0400443550191373,0,
2025-09-03,AMD,161.80999755859375,164.75,160.5800018310547,162.1300048828125,30752800.0,-0.0011705423412576,164.5580047607422,-0.0269474874922249,164.94400177001953,-0.0265385655236027,169.5259994506836,-0.0698754681106973,0.4784201128851061,22.703883239342343,0,-0.015974906054877,0,
2025-09-04,AMD,159.94000244140625,162.0500030517578,157.7899932861328,161.7899932861328,32103500.0,-0.0020971540519316,163.49000244140626,-0.0319512441851717,164.6030014038086,-0.0206416690381522,169.45949935913086,-0.0081535180901592,0.4206781630615759,24.58884221755946,0,-0.037826783924541,0,
2025-09-05,AMD,157.1199951171875,157.13999938964844,150.17999267578125,151.13999938964844,78256000.0,-0.0658260358392461,160.002001953125,-0.1034523801873251,163.34600067138672,-0.0767821563051344,168.39649963378906,-0.1233178379321826,0.4257630676475061,20.64127044528817,1,0.0491597721620686,1,
2025-09-08,AMD,151.8000030517578,152.63999938964844,149.22000122070312,151.41000366210938,41849000.0,0.0017864514592516,157.75800170898438,-0.0689909665119177,161.71100158691405,-0.0974606067006059,167.32900009155273,-0.1235817985852144,0.4256863811242529,21.775843735440844,1,0.0643946883573054,1,
2025-09-09,AMD,151.99000549316406,156.66000366210938,151.92999267578125,155.82000732421875,42802500.0,0.0291262370744727,156.45800170898437,-0.0400443550191373,160.95700225830078,-0.0461556884057395,166.50600051879883,-0.0955420917791192,0.4437954171557553,36.11183198341277,1,0.0297779435986924,1,
2025-09-10,AMD,163.5399932861328,164.52999877929688,158.0,159.5399932861328,52465300.0,0.0238736092097198,155.93999938964845,-0.015974906054877,160.2490020751953,-0.0424919099659988,165.73550033569336,-0.0880823317000017,0.4497898510681045,43.09755137190031,0,-0.0023817828758582,0,
2025-09-11,AMD,158.6199951171875,160.2100067138672,154.99000549316406,155.6699981689453,48817700.0,-0.0242572099789845,154.71600036621095,-0.037826783924541,159.1030014038086,-0.0685694152998001,164.29800033569336,-0.1558941561948309,0.3980145800562433,40.733041383057255,1,0.0144536521260707,1,
2025-09-12,AMD,157.0,160.41000366210938,154.9199981689453,158.57000732421875,42232800.0,0.0186292104412189,156.202001953125,0.0491597721620686,158.102001953125,-0.0593783034648891,163.1790008544922,-0.1236805194886235,0.4067828472078187,39.119123712537856,1,-0.0074415581766205,0,
2025-09-15,AMD,160.00999450683594,162.3000030517578,157.60000610351562,161.16000366210938,36808700.0,0.0163334566327855,158.152001953125,0.0643946883573054,157.9550018310547,-0.0090389299426165,162.36150131225585,-0.0921074381763722,0.4114114206584893,47.27857861465011,0,-0.0085009328918169,0,
2025-09-16,AMD,161.3699951171875,161.9499969482422,159.22000122070312,160.4600067138672,27946500.0,-0.004343490520823,159.0800018310547,0.0297779435986924,157.76900177001954,-0.0114588499656508,161.5775016784668,-0.0890200563762619,0.4112350833844897,41.86478036975019,0,0.0027420364215848,1,
2025-09-17,AMD,159.27999877929688,161.6300048828125,155.75999450683594,159.16000366210938,41823800.0,-0.0081017262704966,159.00400390625,-0.0023817828758582,157.4720016479492,-0.0183186401730502,161.20800170898437,-0.0443710552641172,0.3668274141367242,39.68951813801037,0,0.0108067427816513,1,
2025-09-18,AMD,150.9600067138672,158.77000427246094,149.85000610351562,157.9199981689453,84549500.0,-0.0077909365709525,159.45400390625,0.0144536521260707,157.08500213623046,-0.0239198669743637,160.84400177001953,-0.0440677900349945,0.3667597164398941,36.13423128891779,0,0.0212133114384394,1,
2025-09-19,AMD,157.3800048828125,159.83999633789062,155.89999389648438,157.38999938964844,55448100.0,-0.0033561219949475,159.21800231933594,-0.0074415581766205,157.71000213623046,0.0413523886809548,160.5280014038086,-0.0386048931954714,0.3658705194019644,42.06540760876571,1,0.0131520892829668,1,0.154
2025-09-22,AMD,157.4199981689453,162.67999267578125,157.4199981689453,159.7899932861328,46505500.0,0.015248706434916,158.94400024414062,-0.0085009328918169,158.54800109863282,0.0553463405411736,160.12950134277344,-0.0475083540872336,0.358242906594568,46.39701795198346,1,0.009825442081391,1,
2025-09-23,AMD,160.52000427246094,163.38999938964844,159.2100067138672,160.89999389648438,39448300.0,0.0069466215469695,159.03199768066406,0.0027420364215848,159.05599975585938,0.0326016322261848,160.0065010070801,-0.0150588069581049,0.3479172116382419,48.293073788489245,0,0.0055313823704743,1,
2025-09-24,AMD,162.97999572753906,165.10000610351562,158.42999267578125,160.8800048828125,38464100.0,-0.0001242325321947,159.3759979248047,0.0108067427816513,159.19000091552735,0.0083992205908922,159.71950149536133,-0.0344495883002393,0.3394369979628219,48.72586248961359,1,0.0194554296931017,1,
2025-09-25,AMD,157.13999938964844,161.6300048828125,154.77999877929688,161.27000427246094,36809900.0,0.0024241632136481,160.0459991455078,0.0212133114384394,159.7500015258789,0.0359735733884833,159.42650146484374,-0.0350625288048095,0.3393302981333489,69.90179208457144,0,0.0524585554098777,1,
2025-09-26,AMD,160.52000427246094,162.11000061035156,157.0500030517578,159.4600067138672,30316900.0,-0.0112233987142197,160.46000061035156,0.0131520892829668,159.83900146484376,0.005612659068803,158.9705017089844,-0.0540989145695185,0.338719248533264,64.91295019543618,1,0.0326727156385164,1,
2025-09-29,AMD,160.1199951171875,164.3000030517578,159.89999389648438,161.36000061035156,39828800.0,0.0119151750689041,160.7740020751953,0.009825442081391,159.85900115966797,0.0012409837658076,158.90700149536133,-0.0078091633421278,0.3190839584454257,61.31536184508427,1,0.262456655573406,1,
2025-09-30,AMD,160.7899932861328,162.27999877929688,159.3300018310547,161.7899932861328,29669300.0,0.0026648033846974,160.952001953125,0.0055313823704743,159.99199981689452,0.0082885860439807,158.88050079345703,-0.0032652415855753,0.3191714823386845,55.309115104240384,1,0.3073119678840157,1,
2025-10-01,AMD,160.92999267578125,164.17999267578125,160.49000549316406,164.00999450683594,39895200.0,0.0137214989358269,161.5779998779297,0.0194554296931017,160.47699890136718,0.0304724222991532,158.9745002746582,0.0115955687868034,0.322783804984148,71.34085393084851,1,0.4362539201766484,1,
2025-10-02,AMD,168.67999267578125,171.05999755859375,166.1199951171875,169.72999572753906,55475200.0,0.0348759308108184,163.2699981689453,0.0524585554098777,161.65799865722656,0.0747846865218375,159.37150039672852,0.049075979794152,0.3443753353416605,74.95528472756354,0,0.3721204575029724,1,
2025-10-03,AMD,170.67999267578125,170.67999267578125,163.13999938964844,164.6699981689453,42699100.0,-0.029812040805777,164.31199645996094,0.0326727156385164,162.38599853515626,0.0462545193946781,160.04800033569336,0.0895196429398923,0.2637101390325467,57.06805993149677,1,0.3050342884925825,1,
2025-10-06,AMD,226.4499969482422,226.7100067138672,203.009994506836,203.7100067138672,248859600.0,0.2370802755755683,172.78199768066406,0.262456655573406,166.7779998779297,0.274860850323009,162.66300048828126,0.3454197330875963,0.866394398055055,84.23303126541042,1,0.0623925729526417,1,
2025-10-07,AMD,214.8500061035156,218.8999938964844,209.27999877929688,211.509994506836,115748100.0,0.0382896644047767,182.7259979248047,0.3073119678840157,171.83899993896483,0.3145432102558794,165.4474998474121,0.3573994645420701,0.8688160451776741,87.56998360230669,1,0.0311096496711507,1,0.182
